Depth_mean,Depth_min,Depth_max,Qf,valid,slope,phasedetect,Lat,Lon,Sog,Cog,Roll,Pitch,Heave,Head
-124.47,-123.91,-126.17,2.913637652397156,100.0,0.14,86.0,46.1240313,-3.2764104,6.123110156477849,160.25,-0.65,-0.29,-0.0,161.81
-124.66,-124.04,-126.0,2.9344620585441588,100.0,0.17,87.0,46.12397835,-3.2763801,6.1036717115366494,160.11,-0.65,-0.43,-0.18,162.23
-125.07,-124.37,-126.03,2.923321458697319,100.0,0.08,88.0,46.12392295,-3.276348,6.1425486014190485,159.89,-0.41,0.33,-0.71,162.38
-125.59,-125.15,-126.73,2.909472780227661,100.0,0.14,87.5,46.12386805,-3.2763133,6.1814254913014475,159.54,-0.35,0.54,-0.92,162.32
-125.38,-124.8,-126.74,2.926335796713829,100.0,0.16,86.5,46.12384125,-3.2762966,6.200863936242647,159.31,0.06,0.37,-0.6,161.99
-124.84,-123.87,-126.24,2.931952691078186,100.0,0.09,89.0,46.12378865,-3.2762652,6.200863936242647,159.03,0.22,0.03,0.04,161.91
-124.39,-123.89,-125.67,2.9109086060523985,100.0,0.03,88.5,46.1237358,-3.2762376,6.1814254913014475,158.94,0.28,0.2,0.47,162.0
-124.0,-123.52,-125.35,2.922971380352974,100.0,0.03,86.0,46.12368195,-3.2762149,6.161987046360248,159.35,0.34,0.11,0.75,161.74
-124.0,-123.47,-125.35,2.9105083787441255,100.0,0.17,87.5,46.12362815,-3.2761948,6.1425486014190485,160.03,-0.25,-0.13,0.52,161.6
-124.38,-123.97,-125.35,2.929024157524109,100.0,0.1,90.0,46.1235743,-3.2761707,6.1425486014190485,160.55,-0.8,-0.15,0.26,161.7
-124.88,-124.38,-126.23,2.930841689109802,100.0,0.09,88.0,46.12354725,-3.2761562,6.123110156477849,160.63,-1.54,-0.09,-0.22,161.88
-125.0,-124.4,-126.04,2.906605838537216,100.0,0.03,87.5,46.1234927,-3.2761247,6.1425486014190485,160.4,-0.92,0.35,-0.37,161.84
-125.16,-124.28,-126.15,2.9158376359939577,100.0,0.11,86.5,46.1234384,-3.2760951,6.161987046360248,160.18,0.13,0.29,-0.41,161.59
-125.19,-124.48,-126.43,2.9230758649110795,100.0,0.13,87.0,46.1233857,-3.2760653,6.161987046360248,160.11,-0.17,-0.4,-0.41,161.68
-125.41,-124.97,-126.61,2.9300586771965027,100.0,0.11,87.5,46.1233328,-3.2760317,6.161987046360248,159.75,-0.46,-0.25,-0.52,161.74
-125.65,-125.24,-126.71,2.9271664398908617,100.0,0.04,89.0,46.1233059,-3.2760137,6.1814254913014475,159.49,-0.43,0.44,-0.68,161.73
-125.35,-124.84,-126.58,2.9360494667291643,100.0,0.06,87.5,46.12325225,-3.2759791,6.200863936242647,158.95,0.43,0.3,-0.04,161.44
-124.52,-124.04,-125.77,2.91241574883461,100.0,0.04,89.5,46.12319865,-3.2759508,6.200863936242647,158.78,0.94,0.07,0.73,161.2
-124.14,-123.56,-125.32,2.920307003259659,100.0,0.05,87.0,46.1231445,-3.2759293,6.1814254913014475,159.29,0.69,0.02,0.82,161.22
-124.44,-123.83,-125.92,2.92859139919281,100.0,0.07,88.0,46.12309045,-3.2759064,6.1814254913014475,159.92,-0.51,0.06,0.41,161.23
-124.78,-124.1,-126.08,2.920088750123978,100.0,0.06,89.5,46.12306375,-3.2758933,6.161987046360248,160.09,-1.17,0.29,0.11,161.03
-124.67,-124.26,-125.66,2.9344336915016176,100.0,0.05,89.0,46.1230106,-3.2758671,6.161987046360248,160.2,-0.59,-0.09,0.22,160.75
-124.69,-123.96,-125.69,2.9227547538280487,100.0,0.06,87.5,46.12295765,-3.2758407,6.1425486014190485,160.36,-0.47,-0.32,0.14,160.85
-125.21,-124.67,-126.69,2.9333992063999177,100.0,0.01,86.5,46.12290415,-3.2758098,6.1425486014190485,160.27,-0.68,0.12,-0.71,161.34
-125.8,-125.45,-126.67,2.942224235534668,100.0,-0.02,89.0,46.12284955,-3.2757754,6.161987046360248,159.87,-0.62,0.34,-0.96,161.26
-126.07,-125.63,-127.05,2.9241910618543625,100.0,0.08,88.0,46.12282275,-3.2757565,6.1814254913014475,159.61,-0.41,0.2,-0.93,161.01
-125.71,-125.19,-126.83,2.9250631684064867,100.0,0.13,89.0,46.1227701,-3.2757186,6.200863936242647,158.85,0.38,0.14,-0.31,160.9
-125.2,-124.73,-126.62,2.9306648075580597,100.0,0.1,86.5,46.1227168,-3.275685,6.2203023811838465,158.33,0.75,0.26,-0.05,160.81
-125.0,-124.21,-126.05,2.91683789730072,100.0,0.1,87.0,46.1226638,-3.2756551,6.2203023811838465,158.3,0.55,0.23,0.24,160.67
-124.6,-124.14,-125.5,2.917777806520462,100.0,0.04,87.0,46.1226108,-3.2756284,6.200863936242647,158.41,0.05,0.14,0.73,160.66
-123.99,-123.51,-125.0,2.9313150310516356,100.0,0.08,88.5,46.1225563,-3.2756081,6.1814254913014475,158.97,0.1,0.07,1.03,160.62
-124.18,-123.73,-125.45,2.9386745357513426,100.0,0.12,88.5,46.122529,-3.2755989,6.161987046360248,159.45,-0.06,-0.06,0.86,160.51
-125.17,-124.56,-126.31,2.927235490679741,100.0,0.1,87.0,46.12247525,-3.2755745,6.161987046360248,160.18,-1.4,0.02,-0.19,160.54
-125.65,-125.28,-126.97,2.912730510234833,100.0,0.11,87.5,46.12242285,-3.2755412,6.1425486014190485,160.01,-2.04,-0.02,-0.63,160.53
-125.58,-125.2,-126.59,2.9225108933448793,100.0,0.05,89.5,46.1223701,-3.2755065,6.161987046360248,159.39,-0.69,-0.04,-0.43,160.48
-125.48,-124.96,-126.45,2.9394491899013517,100.0,0.07,88.5,46.12231615,-3.2754734,6.1814254913014475,159.04,0.54,-0.05,-0.38,160.67
-125.74,-125.42,-127.0,2.9318530809879304,100.0,0.06,89.5,46.12226165,-3.2754389,6.200863936242647,158.8,0.28,0.27,-0.74,160.73
-126.19,-125.69,-127.26,2.938047311902046,100.0,0.17,89.0,46.12223475,-3.2754202,6.200863936242647,158.6,0.01,0.58,-0.89,160.62
-125.87,-125.31,-127.44,2.951637907028198,100.0,0.23,87.0,46.1221821,-3.2753841,6.2203023811838465,158.04,-0.02,0.18,-0.28,160.39
-124.97,-124.26,-125.9,2.929479842782021,100.0,0.1,88.0,46.12213,-3.2753519,6.2203023811838465,157.72,0.37,-0.04,0.49,160.31
-124.7,-124.25,-125.65,2.931067556142807,100.0,0.08,87.0,46.1220768,-3.2753243,6.2203023811838465,157.84,0.45,0.36,0.72,160.14
-124.36,-123.82,-125.44,2.9270246589183806,100.0,0.13,87.5,46.12202315,-3.2753006,6.200863936242647,158.3,-0.09,0.01,0.93,160.2
-124.36,-123.59,-125.39,2.9344991636276245,100.0,0.19,87.5,46.12196925,-3.2752797,6.161987046360248,158.99,-0.32,0.1,0.76,160.17
-124.75,-124.15,-125.67,2.932406775355339,100.0,0.16,88.5,46.12194245,-3.2752689,6.161987046360248,159.37,-0.79,-0.14,0.23,160.08
-125.31,-124.57,-126.5,2.9255934023857115,100.0,0.13,89.5,46.12188965,-3.2752417,6.1425486014190485,159.82,-1.56,-0.39,-0.38,160.36
-125.92,-125.35,-126.91,2.925016497373581,100.0,0.11,89.0,46.1218364,-3.2752061,6.1425486014190485,159.51,-1.54,0.08,-0.91,160.78
-126.29,-125.43,-127.72,2.9329640400409698,100.0,0.16,87.0,46.1217824,-3.2751673,6.1814254913014475,158.78,-0.56,0.33,-1.06,160.7
-126.27,-125.41,-127.28,2.9395654475688935,100.0,0.3,89.0,46.12172925,-3.2751279,6.2203023811838465,158.09,-0.12,0.35,-0.96,160.62
-125.81,-125.1,-126.69,2.949253183603287,100.0,0.2,88.0,46.1216765,-3.275092,6.239740826125046,157.5,0.74,0.09,-0.31,160.59
-125.35,-124.61,-126.58,2.933311878442764,100.0,0.2,88.5,46.12162285,-3.2750611,6.239740826125046,157.38,0.95,0.11,0.18,160.64
-125.19,-124.42,-126.3,2.936453263759613,100.0,0.25,89.0,46.1215958,-3.2750469,6.239740826125046,157.49,0.43,0.35,0.34,160.67
-124.88,-123.88,-126.6,2.936589058637619,100.0,0.36,87.5,46.12154225,-3.2750194,6.2203023811838465,157.8,-0.38,0.17,0.62,160.56
-124.6,-123.84,-125.87,2.9362827622890473,100.0,0.29,89.5,46.12148945,-3.2749936,6.200863936242647,158.17,-0.74,0.04,0.72,160.52
-124.58,-123.42,-125.51,2.9197649908065797,100.0,0.19,87.5,46.1214364,-3.2749694,6.1814254913014475,158.59,-0.81,0.12,0.62,160.33
-124.73,-124.16,-125.9,2.9245164012908935,100.0,0.24,88.5,46.1213831,-3.2749461,6.161987046360248,159.13,-0.67,-0.11,0.37,160.45
-125.06,-124.22,-126.26,2.929776518344879,100.0,0.24,87.0,46.12135645,-3.2749338,6.1425486014190485,159.36,-1.01,-0.32,-0.21,160.72
-125.89,-124.99,-127.06,2.929632923603058,100.0,0.25,89.0,46.1213028,-3.2749027,6.1425486014190485,159.57,-1.3,-0.15,-0.68,160.85
-126.2,-125.45,-127.65,2.909818883538246,100.0,0.18,87.0,46.1212489,-3.2748648,6.161987046360248,159.02,-1.01,0.12,-0.98,160.95
-126.15,-125.17,-128.34,2.9358119893074037,100.0,0.36,91.0,46.1211951,-3.274826,6.200863936242647,158.31,0.04,0.14,-0.79,161.03
-126.18,-125.42,-127.24,2.9112463223934175,100.0,0.22,86.5,46.12114145,-3.2747885,6.239740826125046,157.75,0.38,0.27,-0.8,161.09
-125.72,-124.75,-127.96,2.9251826745271683,100.0,0.32,87.5,46.1210878,-3.2747549,6.2591792710662455,157.4,0.44,0.14,0.0,161.19
-125.08,-124.14,-126.55,2.9122357887029646,100.0,0.2,89.0,46.12103345,-3.2747265,6.2591792710662455,157.55,0.18,0.23,0.44,161.28
-124.94,-124.35,-126.15,2.9211664402484896,100.0,0.27,87.5,46.12100645,-3.2747131,6.2591792710662455,157.75,-0.13,0.37,0.45,161.29
-124.8,-124.07,-126.12,2.9303042781352997,100.0,0.27,87.0,46.1209534,-3.2746865,6.239740826125046,158.09,-0.43,0.41,0.57,161.12
-124.39,-123.68,-125.74,2.9103386861085894,100.0,0.24,88.0,46.1209013,-3.2746639,6.200863936242647,158.54,-0.41,-0.23,0.95,161.1
-124.23,-123.48,-125.22,2.9174309384822847,100.0,0.21,89.0,46.120848,-3.2746433,6.161987046360248,159.22,-0.75,-0.44,0.65,161.34
-125.07,-124.29,-126.3,2.9328636437654496,100.0,0.19,88.5,46.12079325,-3.2746182,6.1425486014190485,159.88,-1.2,-0.21,0.07,161.52
-126.1,-125.42,-127.15,2.9302720952034,100.0,0.17,87.0,46.1207657,-3.2746017,6.161987046360248,159.93,-2.05,0.1,-0.95,161.92
-126.48,-125.8,-127.72,2.92937628030777,100.0,0.22,89.0,46.1207115,-3.2745636,6.1814254913014475,159.45,-1.49,0.38,-1.2,161.76
-126.25,-125.76,-128.14,2.937337920665741,100.0,0.19,87.0,46.1206586,-3.2745238,6.2203023811838465,158.55,0.25,0.16,-0.69,161.47
-125.53,-125.04,-126.3,2.924958611726761,100.0,0.11,87.5,46.12057805,-3.274477,6.239740826125046,158.1,1.3,-0.19,0.04,161.51
-125.29,-124.79,-126.51,2.9235122597217558,100.0,0.18,87.5,46.1205504,-3.2744631,6.239740826125046,158.23,1.05,-0.19,0.09,161.68
-125.53,-124.96,-126.73,2.93292200922966,100.0,0.15,87.5,46.12049475,-3.274432,6.2591792710662455,158.43,-0.28,0.38,-0.2,161.86
-125.58,-124.75,-126.63,2.9245205163955688,100.0,0.14,88.0,46.1204672,-3.2744164,6.278617716007445,158.41,-0.94,0.72,-0.12,161.45
-124.93,-124.15,-126.26,2.9174667423963547,100.0,0.18,86.0,46.1204144,-3.2743871,6.278617716007445,158.41,-0.3,0.11,0.69,160.98
-124.14,-123.68,-125.46,2.9216973400115966,100.0,0.18,86.0,46.120362,-3.2743654,6.2203023811838465,158.74,0.38,-0.26,1.1,161.01
-124.32,-123.78,-125.82,2.923653035163879,100.0,0.19,88.0,46.12030835,-3.2743458,6.1814254913014475,159.59,0.08,-0.29,0.82,161.13
-125.12,-124.48,-126.43,2.9297934687137603,100.0,0.17,89.5,46.1202544,-3.2743182,6.161987046360248,160.06,-1.35,-0.06,-0.15,161.51
-125.66,-124.92,-126.76,2.933075648546219,100.0,0.1,88.0,46.1202274,-3.2743015,6.1814254913014475,159.98,-1.7,0.19,-0.59,161.51
-125.66,-124.8,-127.36,2.939234520196915,100.0,0.14,87.0,46.12017355,-3.2742673,6.200863936242647,159.51,-0.26,0.16,-0.47,161.23
-125.63,-124.9,-126.92,2.9247780454158785,100.0,0.1,89.0,46.12012,-3.2742357,6.200863936242647,159.22,0.26,-0.03,-0.45,161.26
-125.85,-124.64,-128.09,2.9481949079036713,100.0,0.3,89.5,46.12006635,-3.274202,6.2203023811838465,159.02,-0.45,0.1,-0.7,161.66
-125.97,-125.36,-126.94,2.911909460425377,100.0,0.11,87.5,46.1200119,-3.2741661,6.239740826125046,158.59,-0.67,0.32,-0.65,161.6
-125.67,-125.2,-126.81,2.9413936042785647,100.0,0.08,88.5,46.11998475,-3.2741485,6.2591792710662455,158.36,-0.16,0.2,-0.1,161.37
-125.14,-124.63,-126.57,2.9023387497663498,100.0,0.19,87.0,46.11993045,-3.2741174,6.278617716007445,158.17,0.14,0.14,0.18,161.43
-124.79,-124.27,-126.39,2.909185457825661,100.0,0.12,87.0,46.1198763,-3.27409,6.2591792710662455,158.36,0.24,0.35,0.47,161.41
-124.53,-123.89,-125.9,2.926527014374733,100.0,0.17,88.0,46.11982195,-3.2740682,6.2591792710662455,158.82,0.06,0.29,0.73,161.22
-124.68,-124.12,-125.86,2.924532115459442,100.0,0.13,86.5,46.1197691,-3.2740464,6.2203023811838465,159.65,-0.37,-0.0,0.7,161.11
-125.33,-124.78,-126.65,2.9263385862112044,100.0,0.15,87.5,46.1197176,-3.2740166,6.1814254913014475,159.74,-1.82,-0.19,-0.16,161.34
-125.19,-124.29,-126.38,2.92151921749115,100.0,0.1,88.5,46.1196914,-3.2740006,6.161987046360248,159.59,-0.99,-0.13,0.05,161.63
-125.26,-124.67,-126.87,2.923971371650696,100.0,0.1,88.5,46.1196371,-3.2739706,6.161987046360248,159.36,-0.4,0.0,-0.1,161.63
-125.75,-125.28,-127.42,2.913677554130554,100.0,0.15,88.0,46.11958215,-3.2739396,6.1814254913014475,159.39,-0.18,0.03,-0.55,161.68
-126.07,-125.38,-127.74,2.9412764263153077,100.0,0.14,89.0,46.11952745,-3.2739055,6.2203023811838465,159.17,-0.64,0.23,-0.74,161.76
-125.95,-125.53,-127.14,2.928593155145645,100.0,0.06,89.5,46.11947325,-3.2738697,6.2591792710662455,158.69,-0.22,0.37,-0.4,161.71
-125.6,-125.2,-126.4,2.9402804517745973,100.0,0.03,88.5,46.11941975,-3.2738384,6.2591792710662455,158.42,0.18,0.43,-0.21,161.67
-125.21,-124.62,-126.58,2.921314079761505,100.0,-0.01,88.0,46.11939315,-3.2738247,6.2591792710662455,158.45,0.4,0.03,0.3,161.6
-124.94,-124.21,-126.24,2.917112203836441,100.0,0.09,86.0,46.11933985,-3.2737993,6.2203023811838465,158.75,-0.29,-0.33,0.48,161.55
-125.09,-124.4,-126.52,2.929522143006325,100.0,0.11,88.5,46.11928515,-3.2737728,6.2203023811838465,159.12,-1.17,0.08,0.06,161.85
-125.62,-125.19,-126.48,2.9163161480426787,100.0,0.05,88.0,46.11923,-3.2737427,6.2203023811838465,159.26,-1.43,0.45,-0.21,161.95
-125.58,-124.56,-126.72,2.9318203842639923,100.0,0.01,88.0,46.119203,-3.2737268,6.239740826125046,159.22,-0.91,0.64,-0.03,161.77
-124.9,-124.47,-125.84,2.920598419904709,100.0,0.05,87.5,46.1191499,-3.2737006,6.239740826125046,159.18,0.69,0.17,0.62,161.12
-124.67,-124.29,-125.7,2.9253967249393464,100.0,0.1,87.5,46.11909775,-3.2736811,6.1814254913014475,159.77,0.47,-0.74,0.44,161.23
-125.49,-124.86,-126.6,2.915106714963913,100.0,0.09,87.5,46.119018,-3.2736372,6.1425486014190485,160.24,-1.7,-0.68,-0.64,162.04
-126.45,-125.96,-127.95,2.919097349643707,100.0,-0.02,88.0,46.11899025,-3.2736164,6.161987046360248,159.86,-2.4,-0.25,-1.0,162.34
-126.7,-126.32,-127.82,2.9255789321660997,100.0,-0.02,88.5,46.1189333,-3.2735756,6.239740826125046,158.9,-1.64,0.76,-1.03,162.24
-126.25,-125.77,-127.11,2.934920144081116,100.0,0.0,89.0,46.11890515,-3.2735577,6.278617716007445,158.59,0.62,0.87,-0.28,161.59
-125.44,-124.74,-126.59,2.9332736492156983,100.0,0.07,87.5,46.1188508,-3.2735304,6.2980561609486445,158.53,2.02,0.33,0.51,160.86
-124.97,-124.35,-125.99,2.9288937139511106,100.0,0.12,88.5,46.11879855,-3.2735106,6.2591792710662455,159.14,1.78,-0.07,0.69,160.74
-125.07,-124.58,-126.5,2.9294982528686524,100.0,0.15,90.0,46.1187464,-3.273489,6.200863936242647,159.84,-0.4,-0.76,0.51,161.16
-125.8,-125.32,-126.88,2.9268588614463806,100.0,0.06,88.5,46.1186926,-3.2734566,6.1814254913014475,159.93,-2.58,-0.31,-0.3,161.67
-126.23,-125.4,-127.2,2.904502956867218,100.0,0.06,87.0,46.11866485,-3.2734377,6.200863936242647,159.64,-2.31,0.73,-0.51,161.7
-126.09,-125.27,-127.42,2.9162066066265107,100.0,-0.01,87.0,46.1186091,-3.273402,6.2591792710662455,159.01,-1.19,1.15,-0.37,161.36
-125.28,-124.82,-126.21,2.918410254716873,100.0,0.08,88.5,46.11855545,-3.2733777,6.2591792710662455,159.02,1.43,0.47,0.52,160.6
-124.82,-124.14,-126.35,2.9206832122802733,100.0,0.17,88.5,46.11847795,-3.2733476,6.161987046360248,160.22,1.32,-0.88,0.72,160.62
-125.73,-125.09,-127.18,2.937561058998108,100.0,0.17,87.5,46.11845155,-3.2733313,6.161987046360248,160.29,0.13,-0.9,0.17,160.94
-126.56,-125.87,-127.21,2.9153044384717943,100.0,0.11,86.5,46.1184246,-3.2733125,6.161987046360248,160.05,-2.02,-0.06,-0.78,161.52
-126.39,-125.89,-127.62,2.926390298008919,100.0,0.06,87.5,46.118369,-3.2732745,6.200863936242647,159.25,-1.71,0.38,-0.51,161.54
-126.19,-125.54,-128.02,2.9427323496341704,100.0,0.17,89.5,46.1183129,-3.273242,6.2591792710662455,158.88,-0.05,0.53,-0.31,161.3
-126.21,-125.61,-128.12,2.9269329631328582,100.0,0.18,88.0,46.1182591,-3.2732125,6.278617716007445,158.94,0.59,0.4,-0.21,160.99
-125.81,-125.02,-126.99,2.934589763879776,100.0,0.08,89.5,46.118207,-3.2731845,6.239740826125046,158.98,0.6,0.05,0.39,160.69
-125.27,-124.55,-126.61,2.9419833743572235,100.0,0.1,88.5,46.11818085,-3.2731718,6.2203023811838465,159.03,0.59,-0.09,0.6,160.62
-125.38,-124.51,-126.83,2.9319807797670365,100.0,0.23,88.0,46.11812785,-3.2731484,6.1814254913014475,159.4,-0.05,-0.25,0.35,160.85
-125.9,-125.29,-127.19,2.9357463592290878,100.0,0.18,88.0,46.118074,-3.2731213,6.1814254913014475,159.76,-1.37,-0.26,-0.19,161.16
-126.29,-125.52,-127.96,2.9166568684577943,100.0,0.17,88.0,46.11801935,-3.2730873,6.1814254913014475,159.56,-1.79,0.47,-0.4,161.16
-126.11,-125.53,-127.38,2.9184349167346952,100.0,0.09,87.5,46.11796465,-3.2730544,6.2203023811838465,159.13,-0.29,0.55,0.03,160.75
-125.67,-125.31,-127.0,2.9312904620170595,100.0,0.13,88.5,46.1179113,-3.2730288,6.2203023811838465,159.23,0.46,0.27,0.22,160.59
-125.62,-125.17,-126.91,2.9239373135566713,100.0,0.15,88.5,46.11788485,-3.2730168,6.200863936242647,159.43,0.91,-0.16,0.18,160.48
-125.9,-125.37,-126.96,2.937818294167519,100.0,0.18,88.5,46.11783205,-3.2729912,6.1814254913014475,159.77,-0.09,-0.4,-0.1,160.67
-126.26,-125.62,-128.28,2.9326170963048934,100.0,0.2,89.0,46.1177783,-3.2729595,6.1814254913014475,159.76,-1.17,-0.08,-0.52,160.94
-126.62,-125.9,-127.77,2.936003484725952,100.0,0.19,88.5,46.11769585,-3.2729059,6.2203023811838465,159.03,-1.0,0.48,-0.53,160.97
-126.32,-125.71,-127.59,2.933808246850967,100.0,0.14,88.0,46.1176684,-3.2728899,6.239740826125046,158.84,-0.56,0.44,-0.26,160.92
-125.81,-125.43,-127.21,2.9340912961959837,100.0,0.04,89.5,46.11761445,-3.2728609,6.2591792710662455,158.8,0.31,0.45,0.18,160.59
-125.63,-124.72,-127.57,2.913939011693001,100.0,0.11,89.0,46.1175878,-3.2728485,6.2591792710662455,158.9,0.66,0.09,0.44,160.34
-125.41,-124.74,-126.58,2.9240393376350404,100.0,0.11,86.0,46.11753485,-3.2728261,6.2203023811838465,159.39,-0.09,-0.45,0.33,160.49
-125.87,-125.35,-127.23,2.925938375592232,100.0,0.2,88.5,46.1174815,-3.2727988,6.1814254913014475,159.75,-0.69,-0.33,0.01,160.61
-126.32,-125.7,-127.89,2.930620521903038,100.0,0.11,89.0,46.11742755,-3.2727652,6.200863936242647,159.55,-1.27,0.25,-0.41,160.74
-126.3,-125.65,-127.29,2.940622683763504,100.0,0.08,89.5,46.11737325,-3.2727324,6.2203023811838465,159.14,-0.64,0.2,-0.12,160.75
-125.66,-125.15,-126.69,2.931139566898346,100.0,0.1,89.0,46.11734595,-3.272718,6.2203023811838465,159.08,0.21,0.1,0.22,160.65
-125.92,-125.58,-126.98,2.9303106492757798,100.0,0.05,88.5,46.1172911,-3.2726914,6.2203023811838465,159.28,0.33,0.34,-0.02,160.49
-126.26,-125.78,-127.33,2.9295471000671385,100.0,0.09,89.0,46.11723775,-3.2726628,6.2203023811838465,159.5,-0.2,0.16,-0.27,160.27
-125.99,-125.53,-126.86,2.925896384716034,100.0,0.05,88.0,46.11718535,-3.2726323,6.200863936242647,159.35,-0.56,-0.36,-0.01,160.39
-126.07,-125.62,-127.16,2.923397959470749,100.0,-0.01,89.0,46.11713145,-3.272601,6.200863936242647,159.16,-0.26,0.03,-0.13,160.49
-126.18,-125.8,-127.32,2.920786876678467,100.0,0.02,87.5,46.1171038,-3.2725856,6.2203023811838465,159.12,-0.1,0.09,-0.17,160.51
-126.16,-125.65,-127.42,2.9438025641441343,100.0,0.09,89.0,46.11704845,-3.272555,6.239740826125046,159.11,-0.29,0.15,-0.14,160.49
-126.1,-125.57,-127.46,2.926745582818985,100.0,0.07,89.5,46.11699355,-3.2725238,6.2591792710662455,159.05,-0.42,0.44,-0.12,160.27
-125.95,-125.4,-126.7,2.9338474082946777,100.0,0.02,88.5,46.11693975,-3.2724946,6.2591792710662455,159.02,-0.02,0.37,0.12,160.05
-125.62,-124.88,-126.59,2.9240454810857774,100.0,0.04,87.0,46.116887,-3.2724682,6.239740826125046,159.16,0.41,-0.07,0.36,159.84
-125.58,-125.15,-126.44,2.9411544001102445,100.0,0.06,87.0,46.1168607,-3.2724559,6.2203023811838465,159.3,0.29,-0.23,0.34,159.85
-125.91,-125.29,-126.91,2.9344835305213928,100.0,0.06,88.5,46.11680715,-3.2724291,6.200863936242647,159.59,-0.74,-0.31,-0.02,160.11
-126.42,-126.05,-127.5,2.932225487232208,100.0,0.02,87.5,46.1167529,-3.2723959,6.200863936242647,159.49,-1.43,0.12,-0.49,160.12
-126.39,-125.7,-127.1,2.9274932420253754,100.0,0.02,86.5,46.1166982,-3.2723598,6.239740826125046,159.0,-0.61,0.31,-0.31,160.01
-126.12,-125.68,-127.32,2.917817896604538,100.0,0.04,88.0,46.1166436,-3.2723274,6.2591792710662455,158.68,0.53,0.48,-0.08,159.82
-126.01,-125.54,-127.03,2.9344215852022173,100.0,0.05,88.0,46.11658965,-3.2723003,6.2591792710662455,158.76,0.81,0.42,-0.04,159.65
-125.79,-125.22,-126.89,2.9100806200504303,100.0,0.07,87.5,46.11656335,-3.272287,6.2591792710662455,158.93,0.16,-0.27,0.15,159.62
-125.92,-125.35,-126.99,2.9360103702545164,100.0,0.04,88.0,46.11651085,-3.2722567,6.2203023811838465,159.02,-0.75,-0.08,-0.03,159.69
-125.89,-125.53,-126.66,2.9318177139759065,100.0,0.04,88.0,46.11645725,-3.2722247,6.2203023811838465,158.78,-0.48,0.04,0.15,159.87
-125.65,-125.02,-126.64,2.947170958518982,100.0,0.01,89.5,46.1164018,-3.2721965,6.2203023811838465,158.83,-0.13,-0.06,0.1,159.91
-126.36,-125.94,-127.51,2.927299439907074,100.0,0.06,88.0,46.11634625,-3.2721662,6.2591792710662455,159.08,-0.83,0.59,-0.71,159.69
-126.67,-126.2,-127.97,2.9286486768722533,100.0,0.1,88.5,46.1162932,-3.2721303,6.278617716007445,158.78,-1.11,0.5,-0.68,159.49
-125.91,-125.44,-126.81,2.934419963359833,100.0,0.02,87.5,46.11624115,-3.2720975,6.2591792710662455,158.26,-0.41,-0.05,0.21,159.57
-125.29,-124.77,-126.7,2.9167503625154496,100.0,0.05,87.0,46.1162145,-3.2720841,6.2591792710662455,158.26,0.75,-0.05,0.47,159.76
-125.8,-125.4,-126.74,2.921115347146988,100.0,0.04,86.5,46.11616035,-3.2720575,6.239740826125046,158.62,0.2,0.02,-0.1,159.73
-126.11,-125.62,-127.03,2.9357101309299467,100.0,0.04,89.0,46.1161068,-3.2720264,6.2203023811838465,158.79,-1.14,-0.19,-0.2,159.88
-126.06,-125.66,-126.97,2.9407044422626494,100.0,0.02,89.5,46.1160529,-3.2719914,6.239740826125046,158.46,-1.28,0.03,-0.19,160.0
-126.06,-125.49,-127.32,2.9419129490852356,100.0,-0.02,89.5,46.11599805,-3.271959,6.2591792710662455,158.18,0.25,0.47,-0.08,159.87
-125.86,-125.32,-126.75,2.937233574390411,100.0,-0.02,90.0,46.1159443,-3.2719314,6.2591792710662455,158.37,0.39,0.08,0.08,159.85
-125.49,-124.96,-127.36,2.9316610896587374,100.0,0.19,89.0,46.11591785,-3.2719178,6.2591792710662455,158.5,-0.23,-0.35,0.3,160.02
-125.74,-124.99,-126.96,2.926345953941345,100.0,-0.01,87.0,46.11586395,-3.2718896,6.239740826125046,158.73,-0.82,0.28,-0.16,160.01
-126.06,-125.38,-126.97,2.9318102103471757,100.0,0.04,88.5,46.11580955,-3.2718583,6.239740826125046,158.76,-0.76,0.25,-0.25,159.91
-125.94,-125.42,-126.94,2.9275299084186552,100.0,0.0,87.0,46.11575545,-3.2718276,6.2591792710662455,158.69,-0.56,-0.18,-0.13,160.0
-126.17,-125.61,-127.41,2.941005246639252,100.0,0.13,89.0,46.11570095,-3.2717948,6.2591792710662455,158.64,-0.73,0.08,-0.37,160.18
-126.38,-125.92,-127.82,2.936215827465057,100.0,0.04,89.0,46.1156464,-3.2717599,6.278617716007445,158.35,-0.73,0.36,-0.48,160.1
